"","crdc_id","year","fips","school_name","ncessch","leaid","charter","white","black","hispanic","asian","amindian_alnative","hi_native_islander","two_or_more","total_enrollment","enrl_ap_white","enrl_ap_black","enrl_ap_hispanic","enrl_ap_asian","enrl_ap_ind_natv","enrl_ap_hinatv_islndr","enrl_ap_two_or_more","enrl_ib_white","enrl_ib_black","enrl_ib_hispanic","enrl_ib_asian","enrl_ib_ind_natv","enrl_ib_hinatv_islndr","enrl_ib_two_or_more","enrl_gt_white","enrl_gt_black","enrl_gt_hispanic","enrl_gt_asian","enrl_gt_ind_natv","enrl_gt_hi_natv_islndr","enrl_gt_two_or_more"
"420","483312003715",2015,48,"HOLMGREEN CENTER","483312003715",4833120,0,28,19,64,4,0,0,5,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,0,0,0,0
"421","481970008026",2015,48,"SOUTH HILLS H S","481970008026",4819700,0,97,256,1648,37,2,0,16,2056,25,49,325,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,7,16,127,2,0,0,2
"422","069107812665",2015,6,"Nidorf Barry J.","069107812665",691078,0,14,58,97,2,4,2,0,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","120144007846",2015,12,"ORANGE COUNTY VIRTUAL FRANCHISE","120144007846",1201440,0,73,19,34,7,0,0,7,140,10,2,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,0,0,0
"424","481970001894",2015,48,"O D WYATT H S","481970001894",4819700,0,25,481,721,124,0,4,13,1368,4,91,136,19,0,2,2,NA,NA,NA,NA,NA,NA,NA,0,13,46,4,0,0,0
"425","320006000114",2015,32,"Western High School","320006000114",3200060,0,211,382,1852,49,13,25,64,2596,16,10,172,2,4,7,7,NA,NA,NA,NA,NA,NA,NA,7,2,13,0,0,0,2
"426","260023208742",2015,26,"Detroit Edison Public School Academy ECE - High School","260023208742",2600232,1,0,352,2,0,0,0,4,358,0,31,0,0,0,0,0,0,19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"427","060000710348",2015,6,"California School for the Deaf-Riverside","060000710348",600007,0,97,25,223,10,0,4,13,372,4,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","480783015742",2015,48,"KERR H S","480783015742",4807830,0,37,91,157,517,4,2,4,812,7,19,31,124,2,0,0,NA,NA,NA,NA,NA,NA,NA,13,19,46,193,2,2,2
"429","180477001446",2015,18,"George Washington Community HS","180477001446",1804770,0,112,136,157,4,0,0,16,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,0,0,0,2
"430","481830003786",2015,48,"FRANKLIN H S","481830003786",4818300,0,385,64,2173,67,4,4,31,2728,169,28,553,31,2,2,16,NA,NA,NA,NA,NA,NA,NA,85,10,244,19,2,0,7
"431","481830001683",2015,48,"EL PASO H S","481830001683",4818300,0,85,16,1276,7,2,0,4,1390,67,4,439,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,40,4,223,2,2,0,2
"432","210299001860",2015,21,"Mary Ryan Academy","210299001860",2102990,0,28,4,0,0,0,0,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0
"433","040014701787",2015,4,"Ha:san Preparatory & Leadership School","040014701787",400147,1,0,0,0,0,103,0,0,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","061954011297",2015,6,"Golden Valley High","061954011297",619540,0,193,163,1936,85,10,4,10,2401,19,19,322,19,0,0,4,NA,NA,NA,NA,NA,NA,NA,34,13,292,22,2,0,2
"435","481623001206",2015,48,"W H ADAMSON H S","481623001206",4816230,0,10,46,1447,2,7,0,4,1516,2,4,235,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,175,0,2,0,2
"436","120039007855",2015,12,"I PREPARATORY ACADEMY","120039007855",1200390,0,157,148,358,13,0,2,7,685,19,22,79,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,37,16,46,4,0,0,0
"437","120048000762",2015,12,"WESTSIDE HIGH SCHOOL","120048000762",1200480,0,298,961,163,37,10,4,46,1519,13,25,4,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","482679007475",2015,48,"F S LARA ACADEMY","482679007475",4826790,0,2,0,55,0,0,0,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","290059503256",2015,29,"GRAND CENTER ARTS ACADEMY HIGH","290059503256",2900595,1,124,232,10,8,0,0,19,393,37,22,2,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,16,4,0,0,0,0,2
"440","060143510895",2015,6,"Academia Avance Charter","060143510895",601435,1,2,0,397,4,0,0,4,407,0,0,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","481623006532",2015,48,"DR WRIGHT L LASSITER JR EARLY COLLEGE H S","481623006532",4816230,0,10,31,196,4,4,0,0,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,52,4,0,0,0
"442","060013411208",2015,6,"New West Charter","060013411208",600134,1,406,70,217,73,7,2,46,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","403024001653",2015,40,"NATHAN HALE HS","403024001653",4030240,0,235,235,463,16,91,4,85,1129,22,19,34,4,13,0,10,NA,NA,NA,NA,NA,NA,NA,49,25,55,4,10,0,13
"444","040077102899",2015,4,"Sky Islands","040077102899",400771,1,34,4,13,0,0,0,4,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","483312003722",2015,48,"CLARK H S","483312003722",4833120,0,874,172,1642,130,4,2,79,2903,340,28,334,61,4,2,25,NA,NA,NA,NA,NA,NA,NA,187,13,148,19,0,0,13
"446","530771001222",2015,53,"Nathan Hale High School","530771001222",5307710,0,652,142,133,160,16,4,76,1183,265,58,55,67,4,2,31,NA,NA,NA,NA,NA,NA,NA,16,2,0,2,0,0,2
"447","484071007276",2015,48,"AMERICAS H S","484071007276",4840710,0,64,52,2218,10,2,2,7,2355,16,10,463,7,0,2,4,NA,NA,NA,NA,NA,NA,NA,10,2,220,4,0,0,4
"448","480017412212",2015,48,"GATEWAY ACADEMY-SIERRA VISTA CHARTER H S","480017412212",4800174,1,0,0,127,0,0,0,0,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","482016001965",2015,48,"ROBERT G COLE MIDDLE/HIGH SCHOOL","482016001965",4820160,0,232,145,220,16,5,4,61,683,40,13,22,5,0,2,5,NA,NA,NA,NA,NA,NA,NA,34,7,16,4,0,4,7
"450","470014802080",2015,47,"Cordova High School","470014802080",4700148,0,328,1210,400,61,2,0,67,2068,34,52,25,10,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","481278011864",2015,48,"NORTHWEST EARLY COLLEGE H S (NWECHS)","481278011864",4812780,0,28,10,286,4,2,0,4,334,19,7,211,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,5,2,43,4,0,0,0
"452","481278000772",2015,48,"CANUTILLO H S","481278000772",4812780,0,37,10,1606,7,2,0,2,1664,7,2,331,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,88,0,0,0,0
"453","481242000734",2015,48,"CALALLEN H S","481242000734",4812420,0,487,19,688,13,5,4,13,1229,85,4,85,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,70,0,34,4,2,0,2
"454","060723008350",2015,6,"Branham High","060723008350",607230,0,772,40,418,223,7,13,61,1534,223,13,91,112,2,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","530771002634",2015,53,"Education Service Centers","530771002634",5307710,0,0,5,7,2,0,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","040817000743",2015,4,"Sunnyside High School","040817000743",408170,0,49,28,2047,4,52,4,10,2194,7,4,298,2,7,2,2,NA,NA,NA,NA,NA,NA,NA,0,0,19,0,0,0,0
"457","320006000540",2015,32,"Coronado High School","320006000540",3200060,0,1924,130,541,334,16,43,223,3211,544,16,100,157,4,7,70,NA,NA,NA,NA,NA,NA,NA,37,0,7,7,0,2,5
"458","260024201699",2015,26,"Old Redford Academy - High","260024201699",2600242,1,2,721,2,0,0,0,0,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","370297003245",2015,37,"Garinger High","370297003245",3702970,0,61,907,757,121,7,2,31,1886,7,49,52,10,2,0,4,NA,NA,NA,NA,NA,NA,NA,0,16,10,2,0,0,2
"460","120087001010",2015,12,"LAVOY EXCEPTIONAL CENTER","120087001010",1200870,0,25,22,37,2,2,0,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","530771002349",2015,53,"Middle College High School","530771002349",5307710,0,52,22,16,13,4,0,10,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,0
"462","480894000350",2015,48,"REAGAN H S","480894000350",4808940,0,37,211,1003,40,2,0,13,1306,7,37,208,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,4,10,88,0,0,0,2
"463","480783006350",2015,48,"ADMIN SERVICES","480783006350",4807830,0,13,19,7,2,2,0,4,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","480006212237",2015,48,"MILTON B LEE ACADEMY OF SCIENCE & ENGINEERING","480006212237",4800062,1,4,55,121,0,0,0,4,184,2,4,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","040068003330",2015,4,"Amphi Academy at El Hogar","040068003330",400680,0,16,4,10,2,4,2,0,38,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,2,0,0
"466","040080702976",2015,4,"Sonoran Science Academy - Davis Monthan","040080702976",400807,1,88,19,85,10,2,4,16,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","480029212542",2015,48,"HARMONY SCIENCE ACADEMY - DALLAS","480029212542",4800292,1,76,166,892,28,2,4,16,1184,7,16,85,7,0,2,0,NA,NA,NA,NA,NA,NA,NA,10,13,28,2,2,0,2
"468","062271012234",2015,6,"Helen Bernstein High","062271012234",622710,0,25,22,490,34,4,2,4,581,10,10,73,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,22,2,0,0,0
"469","480020912401",2015,48,"YES PREP - WEST","480020912401",4800209,1,19,133,676,85,10,0,2,925,4,70,271,40,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","120048000773",2015,12,"A. PHILIP RANDOLPH ACADEMIES","120048000773",1200480,0,31,370,13,4,0,0,7,425,7,25,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","480011508239",2015,48,"HOUSTON HEIGHTS CHARTER SCHOOL","480011508239",4800115,1,13,25,202,0,0,0,2,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,0,0,0,0
"472","069102609031",2015,6,"Riverside County Special Education","069102609031",691026,0,136,49,445,28,4,2,10,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","480005808056",2015,48,"NYOS CHARTER SCHOOL","480005808056",4800058,1,256,67,223,43,0,0,16,605,40,4,28,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","370297002169",2015,37,"Lincoln Heights Academy","370297002169",3702970,0,19,73,7,0,0,0,5,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","292355002537",2015,29,"RUSSELL JONES ED CENTER","292355002537",2923550,0,31,5,2,0,0,2,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","480004412927",2015,48,"SCI-TECH PREPARATORY","480004412927",4800044,1,58,13,337,10,2,0,10,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","530771001234",2015,53,"South Lake High School","530771001234",5307710,0,2,46,28,10,2,0,7,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","040593000491",2015,4,"Shadow Mountain High School","040593000491",405930,0,853,67,367,19,16,2,64,1388,181,2,52,2,0,2,10,NA,NA,NA,NA,NA,NA,NA,133,4,25,2,0,0,10
"479","040046302923",2015,4,"ASDB/Tucson Deaf School","040046302923",400463,0,22,0,58,0,13,0,0,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","260096108026",2015,26,"Henry Ford Academy: School for Creative Studies (PSAD)","260096108026",2600961,1,4,790,2,0,2,0,2,800,2,31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","482391005502",2015,48,"KINGWOOD H S","482391005502",4823910,0,1987,79,403,115,13,10,55,2662,955,31,166,76,4,4,28,NA,NA,NA,NA,NA,NA,NA,226,4,28,25,0,0,13
"482","480010608207",2015,48,"PASO DEL NORTE ACADEMY-MESA CHARTER H S","480010608207",4800106,1,0,0,85,0,0,0,4,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","481623001311",2015,48,"JAMES MADISON H S","481623001311",4816230,0,5,307,130,0,4,0,4,450,0,49,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,25,10,0,0,0,0
"484","060797009345",2015,6,"Central Unified Alternative/Opportunity","060797009345",607970,0,49,25,136,10,2,2,2,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,0,0,0
"485","290059003232",2015,29,"FRONTIER STEM HIGH SCHOOL","290059003232",2900590,1,16,40,124,2,0,0,2,184,7,2,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","480026110706",2015,48,"ACADEMIC BEHAVIOR SCHOOL WEST","480026110706",4800261,0,16,37,22,2,2,0,2,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","040005600781",2015,4,"Arizona School For The Arts","040005600781",400056,1,535,31,187,43,13,0,34,843,49,2,25,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","261200004802",2015,26,"Detroit Collegiate Preparatory High School @ Northwestern","261200004802",2612000,0,4,562,2,0,0,0,0,568,0,64,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","261200004906",2015,26,"Renaissance High School","261200004906",2612000,0,4,1138,7,2,0,0,0,1151,4,247,4,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","261200007786",2015,26,"Turning Point Academy","261200007786",2612000,0,2,67,2,0,0,0,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","261200008050",2015,26,"Cody Academy of Public Leadership","261200008050",2612000,0,2,313,0,2,0,0,0,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","261200008073",2015,26,"Osborn College Preparatory Academy","261200008073",2612000,0,0,196,0,4,0,0,0,200,0,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","480025309537",2015,48,"TEXAS SCHOOL FOR THE DEAF","480025309537",4800253,0,226,67,145,34,2,0,0,474,13,4,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,0,2,2,0,0,0
"494","062271012916",2015,6,"Los Angeles River at Sonia Sotomayor Learning Academies","062271012916",622710,0,2,4,253,13,0,0,2,274,0,0,40,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,13,4,0,0,0
"495","040775001331",2015,4,"Barry Goldwater High School","040775001331",407750,0,940,115,685,64,25,7,34,1870,67,4,19,13,0,4,4,106,4,31,10,0,0,4,NA,NA,NA,NA,NA,NA,NA
"496","290002503233",2015,29,"ALLEN VILLAGE HIGH SCHOOL","290002503233",2900025,1,2,61,88,7,2,0,4,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","130012000089",2015,13,"Douglass High School","130012000089",1300120,0,2,823,28,0,2,0,5,860,2,76,4,0,0,0,0,0,2,2,0,0,0,0,0,28,2,0,0,0,0
"498","063153004890",2015,6,"Mt. Carmel High","063153004890",631530,0,937,85,268,496,10,19,133,1948,388,25,61,244,2,7,49,NA,NA,NA,NA,NA,NA,NA,139,2,13,73,0,2,16
"499","480004913289",2015,48,"EXCEL ACADEMY","480004913289",4800049,1,2,4,22,0,0,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","063459005696",2015,6,"Abraham Lincoln High","063459005696",634590,0,292,64,1384,106,10,7,34,1897,136,31,538,58,4,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","130012001865",2015,13,"Mays High School","130012001865",1300120,0,4,1681,37,4,0,0,4,1730,2,343,7,4,0,0,2,0,28,2,0,0,0,0,0,145,2,2,0,0,0
"502","480027211213",2015,48,"HARMONY SCIENCE ACAD (EL PASO)","480027211213",4800272,1,31,13,955,4,2,0,2,1007,4,2,106,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,4,40,2,2,0,0
"503","470014802443",2015,47,"The Excel Center","470014802443",4700148,1,10,301,19,4,0,0,2,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","180891001489",2015,18,"Pike High School","180891001489",1808910,0,328,2044,622,73,0,2,220,3289,187,340,142,37,0,0,70,13,10,2,4,0,0,4,145,169,67,31,0,0,37
"505","470014802273",2015,47,"KIPP Memphis Collegiate High School","470014802273",4700148,1,2,400,7,0,0,0,0,409,2,49,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","062703013798",2015,6,"Delta Keys Charter","062703013798",627030,1,58,13,76,4,2,2,4,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","470014802088",2015,47,"Soulsville Charter School","470014802088",4700148,1,0,631,2,2,2,0,2,639,0,55,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0
"508","181281002516",2015,18,"Achieve Virtual Education Academy","181281002516",1812810,0,151,19,13,4,0,0,13,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","483312011431",2015,48,"BRANDEIS H S","483312011431",4833120,0,799,160,1489,190,4,4,82,2728,259,34,334,70,0,0,25,NA,NA,NA,NA,NA,NA,NA,154,13,145,34,0,0,16
"510","470014801176",2015,47,"Westwood High School","470014801176",4700148,0,2,394,2,0,2,2,4,406,0,22,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","470014801130",2015,47,"Overton High School","470014801130",4700148,0,85,925,178,16,0,0,34,1238,7,40,7,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","470014801115",2015,47,"Melrose High School","470014801115",4700148,0,2,637,4,0,0,0,4,647,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","470014801028",2015,47,"Central High School","470014801028",4700148,0,115,1330,64,40,4,0,43,1596,16,67,4,4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","470014801027",2015,47,"Carver High School","470014801027",4700148,0,0,193,0,0,0,0,2,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","062271013271",2015,6,"Contreras Learning Center-School of Social Justice","062271013271",622710,0,7,4,493,5,0,0,2,511,0,2,109,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0
"516","470014701064",2015,47,"Martin Luther King Preparatory High School","470014701064",4700147,1,22,721,10,4,0,0,2,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","483318003732",2015,48,"NORTHWEST H S","483318003732",4833180,0,1486,157,517,43,10,4,46,2263,571,46,181,28,2,2,19,NA,NA,NA,NA,NA,NA,NA,118,4,19,2,2,0,4
"518","470014801166",2015,47,"Trezevant High School","470014801166",4700148,0,4,670,7,2,0,0,10,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","120000207982",2015,12,"FLVS FULL-TIME 9-12","120000207982",1200002,0,1750,220,640,67,13,5,133,2828,196,22,82,10,4,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","400077402333",2015,40,"TULSA SCHL OF ARTS/SCIENCES","400077402333",4000774,1,187,34,25,4,31,0,25,306,94,7,4,4,7,0,7,NA,NA,NA,NA,NA,NA,NA,103,10,7,4,10,0,16
"521","063801012443",2015,6,"Stockton High","063801012443",638010,0,22,31,118,7,10,4,2,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","481970001913",2015,48,"SOUTHWEST H S","481970001913",4819700,0,223,487,523,25,4,2,28,1292,100,145,235,16,2,2,10,NA,NA,NA,NA,NA,NA,NA,49,37,76,2,0,2,7
"523","040005700784",2015,4,"Arizona Call-a-Teen Center for Excellence","040005700784",400057,1,4,2,67,2,4,0,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","261200001920",2015,26,"Jerry L White Center High School","261200001920",2612000,0,13,178,16,4,0,0,0,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","480002007304",2015,48,"GEORGE I SANCHEZ H S","480002007304",4800020,1,13,19,775,0,2,0,0,809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","063459005736",2015,6,"San Jose High","063459005736",634590,0,40,19,868,115,4,7,7,1060,NA,NA,NA,NA,NA,NA,NA,7,2,34,16,0,0,0,NA,NA,NA,NA,NA,NA,NA
"527","480007509507",2015,48,"RICHARD MILBURN ACADEMY FORT WORTH","480007509507",4800075,1,34,70,91,2,0,0,7,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","130012004059",2015,13,"KIPP Atlanta Collegiate","130012004059",1300120,1,0,625,7,2,0,0,4,638,0,115,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,0
"529","480003012012",2015,48,"UPLIFT WILLIAMS PREPARATORY H S","480003012012",4800030,1,2,7,445,2,0,0,0,456,2,7,403,2,0,0,0,2,7,445,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"530","040015703046",2015,4,"Edkey  Inc. - Sequoia Choice Precision School","040015703046",400157,1,7,16,103,0,4,0,2,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","063864006492",2015,6,"Southwest Senior High","063864006492",638640,0,25,22,1432,37,0,0,28,1544,7,2,472,19,0,0,10,NA,NA,NA,NA,NA,NA,NA,4,0,157,13,0,0,4
"532","130012004215",2015,13,"D. M. Therrell High School","130012004215",1300120,0,4,793,13,0,0,0,4,814,0,100,2,0,0,0,4,0,7,0,0,0,0,0,0,49,4,0,0,0,2
"533","040834001567",2015,4,"Mountain Pointe High School","040834001567",408340,0,952,574,790,82,91,13,145,2647,232,55,82,25,7,0,22,NA,NA,NA,NA,NA,NA,NA,136,13,25,13,4,0,13
"534","530771001262",2015,53,"West Seattle High School","530771001262",5307710,0,523,118,127,124,16,7,85,1000,163,25,19,43,2,2,28,NA,NA,NA,NA,NA,NA,NA,4,0,0,4,0,0,4
"535","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","040010302008",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","040081199998",2015,4,"Ombudsman - Charter Metro","040010302008",400103,1,34,13,67,4,7,0,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
